,Transaction_ID,Transaction_Date,Store_ID,Number_of_EMI,Purchased_in_Sale,Var1,Var2,Var3,Client_ID,Gender,DOB,Referred_Friend,Sales_Executive_ID,Sales_Executive_Category,Lead_Source_Category,Payment_Mode,Product_Category,Transaction_Amount
26597,26593,6,26,2,0,1,1,0,345953943,1,10528,0,201,1,0,2,1,41800
26598,26601,6,24,2,0,1,0,0,345953996,1,3682,0,199,1,0,2,1,37400
26599,26592,6,9,2,0,1,1,0,345953937,1,5118,0,52,1,0,1,1,44000
26600,26597,6,11,2,0,1,1,0,345953966,0,9187,0,74,1,0,2,1,42900
26601,26631,6,24,2,0,1,0,0,345954237,1,9184,0,63,1,0,2,1,33000
26602,26620,6,103,2,0,1,0,0,345954166,1,7114,0,5550,0,3,2,1,44000
26603,26591,6,32,2,0,1,0,0,345953925,0,9256,0,5890,4,0,2,1,35200
26604,26594,6,6,2,0,1,1,0,345953949,1,1148,0,10,2,1,2,1,33000
26605,26621,6,41,2,0,1,0,0,345954167,1,10081,0,5400,0,3,1,1,38500
26606,26610,6,11,2,0,1,0,0,345954090,0,4142,0,30,1,0,2,1,52255
26607,26579,6,9,2,0,1,1,0,345953836,0,10077,0,52,1,0,2,1,58500
26608,26606,6,60,2,0,1,1,0,345954015,1,3402,0,486,1,0,2,1,54000
26609,26583,6,9,2,0,1,1,0,345953855,0,10053,0,52,1,0,2,1,47286
26610,26584,6,24,2,0,1,0,0,345953859,0,3166,0,199,1,0,2,1,56866
26611,26585,6,9,2,0,1,1,0,345953885,1,7597,0,52,1,0,2,1,47562
26612,26586,6,20,2,0,1,0,0,345953886,0,10569,0,1078,0,3,2,1,49371
26613,26581,6,9,2,0,1,1,0,345953848,0,11257,0,52,1,0,2,1,49377
26614,26580,6,21,2,0,1,0,0,345953845,1,9190,0,3195,0,3,2,1,62135
26615,26582,6,237,1,1,2,0,0,345953851,1,9630,0,5502,2,3,0,1,60618
26616,26556,6,62,2,0,1,1,0,345953636,0,5281,0,5957,2,3,2,1,57528
26617,26617,6,182,2,0,1,0,0,345954119,1,1784,1,6099,0,3,2,1,54332
26618,26559,6,32,2,0,1,0,0,345953658,1,9202,0,5890,4,0,2,1,59126
26619,26554,6,41,2,0,1,0,0,345953619,1,9928,0,5546,0,3,1,1,59126
26620,26550,6,34,2,0,1,1,0,345953600,1,9318,0,4424,0,3,2,1,59126
26621,26567,6,11,2,0,1,1,0,345953735,1,2389,0,29,1,0,2,1,52734
26622,26614,6,32,2,0,1,0,0,345954103,1,9278,0,5890,4,0,1,1,52734
26623,26555,6,61,2,0,1,0,0,345953635,1,571,0,268,1,0,2,1,55930
26624,26565,6,11,2,0,1,1,0,345953723,0,3973,0,26,1,0,2,1,62322
26625,26549,6,11,2,0,1,0,0,345953598,1,2998,0,264,1,0,2,1,52734
26626,26568,6,33,2,0,1,0,0,345739088,1,11217,1,1116,0,3,3,1,51136
26627,26561,6,60,2,0,1,1,0,345953670,0,1103,0,486,1,0,3,1,52734
26628,26558,6,93,2,0,1,0,0,345953638,1,8725,0,2444,0,3,2,1,60724
26629,26551,6,69,2,0,1,0,0,345953610,1,10488,1,5380,0,3,2,1,52734
26630,26557,6,79,2,0,1,0,0,345945379,1,4175,0,5899,0,3,2,1,59126
26631,26552,6,41,8,0,3,0,0,345953612,1,1375,1,5334,2,3,4,1,55930
26632,26562,6,11,2,0,1,0,0,345953688,1,8260,0,74,1,0,2,1,60724
26633,26560,6,259,2,0,1,0,0,345953664,1,832,0,6093,0,3,2,1,59126
26634,26589,6,46,3,0,1,0,0,345953909,1,11314,0,4743,0,3,2,0,69636
26635,26595,6,11,2,0,1,1,0,345953951,1,1153,0,120,1,0,2,1,76000
26636,26609,6,9,2,0,1,1,0,345954087,0,10467,0,565,1,0,2,1,70400
26637,26632,6,9,2,0,1,1,0,345954238,1,9179,0,558,1,0,2,2,107909
26638,26587,6,9,2,0,1,0,0,345953897,1,10072,0,345,1,0,2,2,124394
26639,26633,6,21,2,0,1,0,0,345954243,0,11145,0,1811,0,3,1,2,234861
26640,26682,83,54,2,0,1,1,0,345954544,1,2121,0,93,1,2,1,0,17360
26641,26690,83,79,2,0,1,0,0,345954613,1,10028,0,5798,0,3,2,0,17107
26642,26680,83,1,2,0,1,1,0,345954538,1,11017,0,2958,0,3,2,0,15945
26643,26681,83,11,2,0,1,1,0,345954541,1,9188,0,2848,1,0,2,0,19299
26644,26642,83,89,2,0,1,0,0,345954305,1,11228,0,4132,0,3,1,0,16611
26645,26667,83,26,2,0,1,0,0,345954445,1,5657,0,559,4,0,0,0,17349
26646,26671,83,234,2,0,1,1,0,345954467,1,2350,0,5833,2,3,2,0,23856
26647,26654,83,9,2,0,1,0,0,345954361,1,10696,0,432,1,0,2,1,19200
26648,26652,83,51,2,0,1,0,0,345954359,1,10538,1,6107,0,3,3,1,22800
26649,26668,83,263,2,0,1,1,0,345954446,0,11029,0,6112,0,3,2,1,21000
26650,26669,83,60,2,0,1,0,0,345954448,0,7872,0,6111,0,3,3,1,18600
26651,26685,83,245,2,0,1,0,0,345954561,1,9117,0,6117,0,3,2,1,20400
26652,26651,83,11,2,0,1,0,0,345954356,0,10685,0,110,1,0,2,1,22200
26653,26672,83,26,2,0,1,0,0,345954472,0,6842,1,559,4,0,0,1,21600
26654,26684,83,100,3,0,1,0,0,345954554,1,252,0,2752,0,3,2,1,24000
26655,26670,83,9,2,0,1,1,0,345954450,1,9193,0,259,1,0,2,1,19800
26656,26653,83,79,3,0,1,0,0,345954360,1,1314,0,4813,0,3,2,1,19200
26657,26647,83,255,2,0,1,0,0,345954339,0,10064,0,6106,2,3,2,1,23400
26658,26644,83,231,2,0,1,1,0,345954327,1,9189,0,5599,0,3,2,1,18000
26659,26646,83,231,2,0,1,1,0,345954338,1,10484,0,6105,0,3,2,1,22200
26660,26699,83,129,2,0,1,1,0,345954711,1,1559,0,3145,1,0,2,1,18000
26661,26660,83,129,2,0,1,0,0,345954400,1,2826,0,5124,2,3,1,1,23400
26662,26701,83,186,2,0,1,0,0,345954723,1,9068,1,6120,2,3,3,1,18600
26663,26648,83,6,2,0,1,0,0,345954344,1,1493,0,3301,4,0,0,1,21600
26664,26678,83,27,3,0,1,1,0,345954513,1,624,0,5740,2,3,1,1,22800
26665,26695,83,11,2,0,1,0,0,345954667,1,10474,0,35,1,0,2,1,23400
26666,26663,83,64,2,0,1,0,0,345954428,1,2142,0,2606,0,3,1,1,18000
26667,26649,83,77,2,0,1,0,0,345954349,1,7107,0,4942,0,3,1,1,19200
26668,26698,83,26,2,0,1,1,0,345954698,1,1267,0,559,4,0,0,0,23650
26669,26696,83,64,2,0,1,0,0,345954682,1,3522,0,154,0,3,1,2,31215
26670,26643,83,25,1,1,2,0,0,345954309,0,7442,0,1364,0,3,2,2,31773
26671,26686,83,9,2,0,1,1,0,345954565,1,10467,0,558,1,0,2,1,35000
26672,26674,83,50,2,0,1,0,0,345954487,0,24,0,5628,0,3,2,1,34000
26673,26640,83,41,2,0,1,0,0,345954294,0,11029,0,6103,2,3,1,1,38000
26674,26645,83,8,2,0,1,0,0,345954334,1,1537,0,4081,0,3,2,1,40000
26675,26675,83,77,2,0,3,0,0,345954488,1,2601,1,5257,0,3,4,1,32000
26676,26650,83,46,2,0,1,0,0,345954350,1,3252,0,3124,0,3,2,0,37133
26677,26679,83,11,2,0,1,0,0,345954520,0,1968,0,85,1,0,2,1,33882
26678,26664,83,10,2,0,1,0,0,345954430,1,10962,0,753,0,3,2,1,38500
26679,26687,83,210,2,0,1,0,0,345954587,0,982,0,5645,0,3,2,1,39600
26680,26673,83,11,2,0,1,0,0,345954476,0,10952,0,359,1,0,1,1,35200
26681,26658,83,60,2,0,1,1,0,345954381,1,5816,0,455,1,0,2,1,34100
26682,26659,83,74,2,0,1,0,0,345954387,1,9744,1,155,1,2,3,1,41800
26683,26683,83,61,3,0,1,0,0,345954545,1,7234,0,6116,0,3,2,1,40700
26684,26657,83,55,2,0,1,0,0,345954377,1,10135,0,1891,0,3,2,1,37400
26685,26641,83,18,2,0,1,0,0,345954298,1,10411,1,2018,1,0,3,1,40700
26686,26666,83,13,2,0,1,0,0,345878583,1,183,1,1057,0,3,1,1,37400
26687,26697,83,9,2,0,1,1,0,345954687,0,9658,0,52,1,0,2,1,40700
26688,26656,83,9,2,0,1,1,0,345954376,0,9179,0,52,1,0,2,1,41800
26689,26662,83,31,2,0,1,0,0,345911109,1,3727,0,3758,0,3,1,1,46333
26690,26655,83,0,2,0,1,0,0,345954369,1,1847,0,2418,0,3,2,1,49500
26691,26661,83,9,2,0,1,1,0,345954419,1,9194,0,10,2,1,2,1,57000
26692,26665,83,6,2,0,1,1,0,345954431,1,9583,0,3301,4,0,2,1,45000
26693,26691,83,2,2,0,1,1,0,345954624,1,5616,0,6118,0,3,2,1,59126
26694,26689,83,11,2,0,1,0,0,345954610,1,9680,1,269,1,0,2,1,60724
26695,26700,83,101,2,0,1,0,0,345954714,0,6573,0,3262,0,3,2,1,49538
26696,26693,83,86,2,0,1,0,0,345954661,1,9747,0,1776,0,3,2,1,57528
26697,26692,83,9,2,0,1,0,0,345954656,1,10286,0,339,1,0,2,1,63920
26698,26703,83,11,2,0,1,1,0,345954745,1,10491,1,71,1,0,0,1,47940
26699,26688,83,9,2,0,1,0,0,345954594,1,9633,0,509,1,0,2,1,63920
26700,26677,83,10,2,0,1,0,0,345954498,0,1374,0,6113,0,3,1,1,63920
26701,26676,83,242,6,0,1,0,0,345954492,1,3308,1,5481,1,2,1,1,57528
26702,26694,83,28,2,0,1,0,0,345954664,1,7512,0,1910,0,3,1,1,55930
26703,26702,83,251,2,0,1,1,0,345954726,1,9203,0,5650,2,3,2,1,172800
26704,26770,155,26,2,0,1,0,0,345955052,0,4479,0,559,4,0,0,0,15450
26705,26807,155,61,3,0,1,0,0,345955276,1,10455,0,4183,0,3,2,0,16616
26706,26714,155,255,2,0,1,0,0,345954805,0,9182,0,6125,0,3,2,0,17534
26707,26791,155,102,2,0,1,0,0,345955164,0,7075,0,2477,0,3,0,0,16036
26708,26814,155,34,2,0,1,1,0,345955313,1,321,0,1047,0,3,2,0,16132
26709,26805,155,210,2,0,1,1,0,345955270,1,9630,0,5001,2,3,2,0,18745
26710,26795,155,77,2,0,1,0,0,345955196,0,9760,0,4942,0,3,1,0,17516
26711,26801,155,241,1,1,2,0,0,345955220,0,10082,0,5478,2,3,1,0,22056
26712,26803,155,113,2,0,1,0,0,345955247,1,9470,0,430,0,3,1,0,18488
26713,26720,155,10,2,0,1,0,0,345954845,1,11398,0,6128,0,3,2,1,20400
26714,26806,155,102,3,0,1,0,0,345955272,0,1390,1,6139,2,3,1,1,18000
26715,26809,155,9,2,0,1,1,0,345955286,1,4121,0,10,2,1,2,1,19800
26716,26717,155,245,2,0,1,0,0,345954816,1,2815,0,6126,0,3,2,1,19800
26717,26779,155,9,2,0,1,1,0,345955115,1,2002,0,192,1,0,2,1,19200
26718,26784,155,17,2,0,1,1,0,345955132,0,578,0,5907,0,3,2,1,18600
26719,26745,155,47,3,0,1,1,0,345954939,0,10075,0,3687,0,3,2,1,21600
26720,26817,155,9,2,0,1,1,0,345955323,1,9199,0,558,1,0,2,1,19200
26721,26744,155,30,2,0,1,0,0,345954938,0,8280,0,53,1,0,2,1,22800
26722,26740,155,60,2,0,1,0,0,345954925,1,3354,0,2395,1,0,2,1,22200
26723,26810,155,227,2,0,1,0,0,345955288,1,6928,1,6140,0,3,3,1,22200
26724,26718,155,127,2,0,1,0,0,345954818,0,6539,0,612,1,2,2,1,19200
26725,26704,155,165,2,0,1,0,0,345920091,1,9636,0,4388,0,3,2,1,19200
26726,26726,155,50,2,0,1,0,0,345954870,1,5663,0,5775,0,3,1,1,21600
26727,26722,155,1,2,0,1,0,0,345954855,1,7012,1,5773,1,0,1,1,24000
26728,26743,155,9,2,0,3,0,0,345954937,1,4944,1,84,1,0,0,1,21600
26729,26781,155,33,2,0,1,0,0,345955120,1,7669,0,3122,0,3,2,1,21600
26730,26798,155,26,2,0,1,0,0,345955206,1,9341,0,4750,0,3,2,1,22800
26731,26783,155,231,2,0,1,0,0,345955126,0,4618,0,5373,0,3,2,1,21600
26732,26723,155,11,2,0,1,0,0,345954859,0,9185,0,85,1,0,2,1,19200
26733,26747,155,11,2,0,1,0,0,345954945,1,9623,0,2977,1,0,2,1,18000
26734,26727,155,113,2,0,1,0,0,345954871,0,3795,1,3372,0,3,1,1,20400
26735,26778,155,24,2,0,1,0,0,345955111,0,11310,0,2921,0,3,2,1,18600
26736,26716,155,70,2,0,1,0,0,345954814,1,9259,0,4314,0,3,2,1,20400
26737,26799,155,26,2,0,1,0,0,345955208,1,10510,0,6137,0,3,2,1,21000
26738,26709,155,42,2,0,1,0,0,345954794,1,8346,0,6124,2,3,2,1,21000
26739,26748,155,9,2,0,1,0,0,345954950,1,9193,0,10,2,1,2,1,22400
26740,26782,155,85,2,0,1,0,0,345955122,0,6408,0,5920,0,3,1,2,22637
26741,26735,155,56,3,0,1,0,0,345954900,1,2985,0,1348,0,3,3,0,30596
26742,26739,155,113,2,0,1,0,0,345954920,0,2994,0,6114,0,3,1,1,31200
26743,26724,155,263,2,0,1,0,0,345954865,0,9674,0,6129,2,3,2,1,31200
26744,26757,155,63,2,0,1,0,0,345954980,0,11280,1,6132,0,3,2,1,32000
26745,26808,155,43,2,0,1,0,0,345955282,1,6793,1,5379,0,3,2,1,35820
26746,26777,155,13,3,0,1,0,0,345955110,1,6430,0,2095,0,3,2,1,29700
26747,26786,155,113,2,0,1,0,0,345955137,0,5132,1,5868,0,3,2,1,36000
26748,26818,155,9,2,0,1,1,0,345955324,1,9928,0,192,1,0,2,1,30000
26749,26728,155,19,2,0,1,0,0,345954873,1,71,0,2501,1,0,1,1,34000
26750,26731,155,26,2,0,1,1,0,345954881,0,9186,0,1947,0,3,2,1,39000
26751,26725,155,21,2,0,1,0,0,345954868,1,7170,0,48,1,0,2,1,38000
26752,26811,155,9,2,0,1,1,0,345955292,1,10054,0,81,1,0,2,1,39000
26753,26794,155,9,2,0,1,0,0,345955191,1,10705,0,558,1,0,2,2,36180
26754,26816,155,21,2,0,1,1,0,345955321,1,3902,0,123,1,0,2,2,37200
26755,26713,155,6,2,0,1,0,0,345954804,1,3601,0,3301,4,0,2,2,37296
26756,26796,155,52,2,0,1,0,0,345955199,1,8360,1,3437,0,3,1,2,38334
26757,26797,155,9,2,0,1,0,0,345955200,0,11032,0,452,1,0,2,1,34100
26758,26712,155,9,2,0,1,0,0,345954803,0,10072,0,509,1,0,2,1,33000
26759,26711,155,219,2,0,1,1,0,345954799,1,670,0,5143,2,3,2,1,39600
26760,26785,155,28,3,0,3,0,0,345955133,1,8693,1,2073,1,0,2,1,38500
26761,26750,155,9,2,0,1,1,0,345954967,1,9180,0,192,1,0,2,1,44000
26762,26738,155,11,2,0,1,0,0,345954912,1,6094,1,10,2,1,1,1,42000
26763,26773,155,11,2,0,1,0,0,345955083,0,9623,0,224,1,0,2,1,51000
26764,26708,155,11,2,0,1,1,0,345954793,1,9200,0,10,2,1,2,1,46500
26765,26772,155,5,2,0,1,0,0,345955059,1,9038,0,4325,1,0,2,1,45000
26766,26802,155,20,2,0,3,1,0,345659843,0,6196,0,2930,0,3,4,1,56930
26767,26813,155,14,2,0,1,0,0,345955307,0,528,0,4636,1,0,3,1,59008
26768,26804,155,89,2,0,1,0,0,345955250,1,2981,0,2054,0,3,2,1,59022
26769,26815,155,26,2,0,1,0,0,345955318,0,9614,0,10,2,1,0,1,59022
26770,26774,155,9,2,0,1,0,0,345955092,0,11334,0,355,1,0,2,1,52734
26771,26758,155,100,2,0,1,0,0,345954984,1,10696,1,841,0,3,3,1,51136
26772,26819,155,118,2,0,1,0,0,345955326,0,1021,1,484,1,2,3,1,51136
26773,26787,155,201,6,0,1,0,0,345955146,1,2525,1,5086,2,3,1,1,57528
26774,26756,155,251,2,0,1,1,0,345954977,0,5191,1,6131,0,3,2,1,52734
26775,26767,155,0,2,0,1,0,0,345875877,1,10460,0,2536,0,3,2,1,59126
26776,26742,155,18,2,0,1,0,0,345954931,1,7710,0,2018,1,0,0,1,54332
26777,26710,155,61,2,0,1,0,0,345954795,1,6629,0,1990,0,3,2,1,54332
26778,26715,155,19,2,0,1,0,0,345954807,1,10922,0,2501,1,0,1,1,47940
26779,26789,155,102,2,0,1,1,0,345955153,1,3476,0,5427,0,3,0,1,60724
26780,26741,155,39,2,0,1,0,0,345954930,0,3939,1,10,2,1,3,1,54332
26781,26800,155,58,2,0,1,1,0,345955210,0,2384,0,2023,1,0,0,1,54332
26782,26763,155,91,2,0,1,0,0,345955006,1,9195,1,3574,0,3,2,1,62322
26783,26706,155,245,2,0,1,0,1,345954791,1,9195,0,6123,0,3,2,1,62322
26784,26764,155,60,2,0,1,0,0,345955014,1,2997,0,4113,0,3,1,1,54332
26785,26732,155,236,2,0,1,1,0,345954883,1,10491,0,5935,2,3,2,1,57528
26786,26753,155,31,2,0,1,1,0,345954974,1,9633,0,57,1,0,2,1,49538
26787,26761,155,9,2,0,1,0,0,345955003,1,9952,0,10,2,1,2,1,54332
26788,26705,155,26,2,0,1,1,0,345954787,1,9632,0,201,1,0,1,1,60724
26789,26719,155,214,3,0,1,0,0,345954833,1,10065,0,5220,2,3,2,1,63920
26790,26755,155,32,2,0,1,1,0,345944645,1,784,0,5692,0,3,2,1,62322
26791,26792,155,60,2,0,1,1,0,345955177,0,10062,0,216,1,0,2,1,57528
26792,26736,155,9,2,0,1,1,0,345954906,0,9628,0,192,1,0,2,1,47940
26793,26768,155,24,2,0,1,0,0,345955043,0,9628,0,4143,0,3,2,1,49538
26794,26780,155,24,3,0,1,0,0,345955116,0,3639,0,5602,2,3,2,1,54332
26795,26762,155,23,2,0,1,0,0,345955004,0,522,0,1460,0,3,2,1,49538
26796,26793,155,210,2,0,1,0,0,345955181,0,2308,1,5265,0,3,3,1,51136
26797,26733,155,19,2,0,1,1,0,345954892,1,9186,0,2501,1,0,1,1,51136
26798,26751,155,65,2,0,1,0,0,345877700,1,8299,0,137,1,2,1,1,52734
26799,26759,155,56,3,0,1,0,0,345712152,0,2706,1,1348,0,3,3,1,63920
26800,26730,155,52,2,0,1,0,0,345954879,1,4587,0,403,0,3,1,1,60724
26801,26734,155,70,2,0,1,0,0,345954898,1,4967,0,6130,0,3,2,1,55930
26802,26769,155,60,2,0,1,1,0,345955046,1,10058,0,216,1,0,2,1,49538
26803,26729,155,11,2,0,1,0,0,345913432,0,6585,0,10,2,1,1,1,57528
26804,26788,155,19,2,0,1,0,0,345955147,0,7775,0,2501,1,0,2,1,60724
26805,26754,155,11,2,0,1,1,0,345954976,0,9183,0,71,1,0,2,1,54332
26806,26771,155,52,2,0,1,0,0,345955056,1,745,1,4914,0,3,3,1,47940
26807,26707,155,100,3,0,1,0,0,345917155,1,7057,0,3148,0,3,1,1,54332
26808,26760,155,231,2,0,1,1,0,345954998,0,9182,0,5730,2,3,2,1,55930
26809,26775,155,9,2,0,1,1,0,345955094,1,9620,0,52,1,0,2,1,63920
26810,26749,155,9,2,0,1,1,0,345954965,0,9620,0,509,1,0,2,1,51136
26811,26721,155,19,6,0,3,0,0,345954847,1,9258,1,2501,1,0,4,1,52734
26812,26776,155,26,2,0,1,0,0,345955102,1,624,1,5105,0,3,1,1,54332
26813,26746,155,9,2,0,1,0,0,345954942,0,8260,0,355,1,0,2,1,51136
26814,26790,155,152,2,0,1,0,0,345955162,0,6292,0,2498,1,2,1,1,57528
26815,26765,155,101,2,0,1,0,0,345955023,0,4092,0,5475,0,3,2,1,60724
26816,26766,155,11,2,0,1,0,0,345955026,1,9726,0,90,1,0,2,1,60724
26817,26812,155,9,2,0,1,0,0,345955300,1,9593,0,81,1,0,2,1,120008
26818,26737,155,26,2,0,1,1,0,345954907,1,1586,0,559,4,0,0,1,108664
26819,26752,155,9,2,0,1,0,0,345954970,0,10056,0,339,1,0,2,1,124800
26820,26929,170,18,3,0,1,0,0,345955795,0,9400,0,2018,1,0,2,0,14676
26821,26977,170,61,3,0,1,0,0,345956036,1,531,0,2467,0,3,2,0,15568
26822,26907,170,9,2,0,1,1,0,345955730,1,9671,0,558,1,0,2,0,16573
26823,26844,170,132,2,0,1,0,0,345955451,0,10862,0,690,1,2,2,0,16077
26824,26851,170,26,2,0,1,1,0,345955474,1,4923,0,1820,0,3,2,0,18112
26825,27012,170,11,2,0,1,1,0,345955758,1,9302,0,10,2,1,1,0,16695
26826,26890,170,25,2,0,1,0,0,345955652,0,4294,0,5150,1,0,2,0,16863
26827,27011,170,21,2,0,1,1,0,345956192,1,8385,1,19,1,0,2,0,18064
26828,26978,170,9,2,0,1,0,0,345956040,1,9193,0,509,1,0,2,0,16570
26829,26971,170,48,2,0,1,0,0,345956009,1,1243,0,2846,0,3,2,0,19707
26830,26996,170,9,2,0,1,0,0,345956125,1,11241,0,81,1,0,2,0,20229
26831,26943,170,4,2,0,1,0,0,345955867,1,2553,0,1086,0,3,2,0,16602
26832,26898,170,1,2,0,1,0,0,345954365,1,10024,1,6108,0,3,1,0,19802
26833,26972,170,21,2,0,1,1,0,345956011,1,9633,0,392,1,0,2,0,15891
26834,26892,170,255,2,0,1,0,0,345955662,0,9199,0,5815,0,3,2,0,20604
26835,26992,170,35,3,0,1,0,0,345956107,1,9259,1,2161,1,0,1,0,20858
26836,26874,170,24,2,0,1,1,0,345955572,1,9628,0,693,1,0,2,0,18724
26837,26903,170,26,2,0,1,0,0,345955710,1,5506,0,559,4,0,0,0,20909
26838,26935,170,65,2,0,1,0,0,345877700,1,9226,0,137,1,2,1,0,20339
26839,26831,170,11,2,0,1,0,0,345955414,1,9627,0,110,1,0,2,0,19754
26840,26912,170,50,2,0,1,0,0,345954487,0,24,0,5673,0,3,2,1,19200
26841,26853,170,33,2,0,1,0,0,345955481,1,5344,1,828,0,3,2,1,22200
26842,27003,170,60,2,0,1,1,0,345956163,1,9646,0,730,1,0,2,1,24000
26843,26938,170,33,3,0,1,0,0,345955826,1,4604,0,5998,0,3,2,1,21600
26844,26993,170,9,2,0,1,0,0,345956111,1,9643,0,91,1,0,2,1,22800
26845,27013,170,10,2,0,1,0,0,345956208,1,9203,0,6166,0,3,2,1,20400
26846,26956,170,63,2,0,1,1,0,345955952,0,538,0,3547,0,3,2,1,19200
26847,26854,170,32,2,0,1,0,0,345955483,1,10499,0,5904,0,3,3,1,24000
26848,26951,170,23,2,0,1,0,0,345866262,1,8182,0,4967,0,3,2,1,22200
26849,26824,170,6,2,0,1,0,0,345955384,1,11358,1,3301,4,0,2,1,21000
26850,26825,170,10,3,0,1,0,0,345955385,1,10072,0,6142,0,3,1,1,19800
26851,26973,170,11,2,0,1,1,0,345956023,1,10072,0,45,1,0,2,1,20400
26852,26931,170,13,2,0,1,0,0,345955799,1,7361,1,2049,1,0,3,1,20400
26853,26859,170,1,2,0,1,0,0,345955497,1,9638,0,40,1,0,2,1,24000
26854,26984,170,9,2,0,1,1,0,345956063,0,8280,0,355,1,0,3,1,18600
26855,26986,170,32,2,0,1,0,0,345956070,0,6221,0,2017,1,0,0,1,24000
26856,26988,170,5,2,0,1,0,0,345956083,1,10423,0,1602,0,3,1,1,21600
26857,26888,170,38,3,0,1,0,0,345955625,0,5422,0,2058,1,0,2,1,21000
26858,26873,170,74,2,0,1,0,0,345955571,1,2317,1,155,1,2,3,1,19800
26859,26995,170,11,2,0,1,1,0,345956124,0,9635,0,71,1,0,2,1,22800
26860,26976,170,245,2,0,1,0,0,345956035,1,10068,0,6123,0,3,2,1,18600
26861,26957,170,38,3,0,1,0,0,345955956,0,2902,0,2058,1,0,1,1,22800
26862,26885,170,8,3,0,1,0,0,345955609,1,7493,0,2130,1,0,1,1,21600
26863,26934,170,11,2,0,1,0,0,345955808,1,10849,0,187,1,0,2,1,19800
26864,26887,170,35,3,0,1,0,0,345955611,1,2932,0,2161,1,0,2,1,24000
26865,26989,170,79,2,0,1,0,0,345956096,1,11024,0,4732,0,3,2,1,20400
26866,26947,170,237,2,0,1,0,0,345955895,1,1568,0,6157,0,3,1,1,20400
26867,26985,170,10,2,0,1,0,0,345956065,1,11249,0,753,0,3,2,1,23400
26868,26880,170,210,3,0,1,1,0,345955597,1,8085,0,5645,0,3,2,1,20400
26869,26838,170,9,2,0,1,0,0,345955437,1,9040,0,9,1,0,2,1,22200
26870,26872,170,31,2,0,1,0,0,345955569,1,6366,1,2234,0,3,2,1,18600
26871,26980,170,11,2,0,1,0,0,345956048,1,455,0,448,1,0,2,1,20400
26872,26867,170,67,3,0,1,0,0,345955530,0,9703,0,2042,1,0,1,1,18600
26873,26969,170,96,2,0,1,0,0,345956006,1,10138,0,1705,0,3,2,1,22200
26874,26941,170,35,3,0,1,0,0,345955850,1,8750,0,2161,1,0,2,1,24000
26875,26953,170,21,2,0,1,1,0,345955930,1,3498,0,28,1,0,2,1,20400
26876,26841,170,17,2,0,1,1,0,345955445,0,629,0,5907,0,3,2,1,22200
26877,26900,170,52,2,0,1,0,0,345955689,0,5743,1,2043,1,0,1,1,18600
26878,27002,170,113,1,1,2,0,0,345956156,1,746,0,6114,0,3,2,1,20400
26879,26945,170,11,2,0,1,0,0,345955890,0,10939,1,224,1,0,3,1,19200
26880,26999,170,85,2,0,1,0,0,345956134,1,3592,1,5030,0,3,1,1,23400
26881,26852,170,143,6,0,1,0,0,345955480,1,8943,1,1108,1,2,1,1,18600
26882,26860,170,85,2,0,1,0,0,345955498,1,1238,0,5030,0,3,1,1,22200
26883,26937,170,11,2,0,1,1,0,345955822,1,9170,0,39,1,0,2,1,18600
26884,26913,170,117,2,0,1,1,0,345955291,1,8830,0,5737,0,3,1,1,19800
26885,26952,170,102,3,0,1,0,1,345955927,0,545,1,5427,0,3,2,1,18000
26886,26909,170,33,2,0,1,0,0,345955737,1,474,0,124,1,0,2,1,26091
26887,26966,170,9,2,0,1,0,0,345955986,1,10062,0,259,1,0,2,0,22810
26888,26950,170,264,2,0,1,0,0,345955922,1,232,1,6159,0,3,2,1,22895
26889,26994,170,38,3,0,1,0,0,345956121,1,7625,1,2058,1,0,2,1,23780
26890,26899,170,5,2,0,1,0,0,345955681,1,2487,0,4857,0,3,2,1,21700
26891,26837,170,85,2,0,1,0,0,345955434,1,4451,0,4640,2,3,3,1,23800
26892,26840,170,17,6,0,3,0,0,345955440,1,9227,0,2756,0,3,4,1,25200
26893,26904,170,11,2,0,1,1,0,345955712,1,10062,0,21,1,0,2,0,22246
26894,26845,170,26,2,0,1,0,0,345955455,0,9194,0,2311,0,3,2,1,26744
26895,26836,170,88,2,0,1,0,0,345944084,1,4368,1,196,1,2,2,1,28357
26896,26948,170,5,3,0,1,1,0,345955898,1,10245,0,5227,0,3,2,1,23030
26897,26940,170,56,2,0,1,0,0,345955848,1,10204,0,5399,4,0,2,2,23178
26898,27010,170,36,2,0,1,0,0,345956190,1,9255,0,319,0,3,2,0,24670
26899,26983,170,210,2,0,1,0,0,345956061,1,2780,0,5352,0,3,2,1,25600
26900,26868,170,91,2,0,1,0,0,345955545,1,5175,0,5375,0,3,1,1,24000
26901,26832,170,2,1,1,2,0,0,345955420,1,7780,1,4428,0,3,1,1,32916
26902,26949,170,17,2,0,1,0,0,345955909,1,2021,0,4267,0,3,2,1,32789
26903,26835,170,17,2,0,1,0,0,345955429,1,6235,0,4109,0,3,2,1,36000
26904,26974,170,11,2,0,1,0,0,345956026,0,10628,1,359,1,0,1,1,32400
26905,26975,170,258,2,0,1,0,0,345956027,1,3784,0,6162,2,3,2,1,36872
26906,26910,170,104,3,0,1,0,0,345955740,1,3185,0,2099,1,0,1,1,39132
26907,26998,170,9,2,0,1,0,0,345956131,0,9623,0,355,1,0,2,2,32769
